;Audio;TIPO;Group_x;ID_leaf_x;PlaylistID;Tratamiento_significado;parentesco;asociacion;riesgo
1551;17;R*;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1552;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1553;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1554;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1555;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1556;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1557;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1558;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1559;17;R*;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1560;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1561;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1562;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1563;17;R;7;982126057845113;Gr7_5113_1;NP-A_D;NP;A;D
1564;17;R;7;982126057845113;Gr7_5113_1;SIL_6;SIL_6;SIL_6;
1565;17;R;7;982126057845113;Gr7_5113_1;SIL_6;SIL_6;SIL_6;
1566;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1567;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1568;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1569;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1570;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1571;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1572;17;R*;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1573;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1574;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1575;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1576;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1577;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1578;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1579;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1580;17;R;7;982126057845113;Gr7_5113_1;NP-NOAS_I;NP;NOAS;I
1581;17;R;7;982126057845113;Gr7_5113_1;SIL_7;SIL_7;SIL_7;
1582;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1583;17;R*;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1584;17;R*;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1585;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1586;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1587;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1588;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1589;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1590;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1591;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1592;17;R;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1593;17;END;7;982126057845113;Gr7_5113_1;NP-A_I;NP;A;I
1594;18;;7;982126057846208;Gr7_6208_1;;;;
1595;19;;8;900200000279820;Gr8_9820_1;;;;
1596;21;;8;982126057845126;Gr8_5126_1;;;;
1597;23;;8;982091068558985;Gr8_8985_1;;;;
1598;24;START;8;982126051278475;Gr8_8475_1;;;;
1599;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1600;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1601;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1602;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1603;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1604;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1605;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1606;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1607;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1608;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1609;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1610;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1611;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1612;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1613;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1614;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1615;24;R*;8;982126051278475;Gr8_8475_1;P-A;P;A;
1616;24;R*;8;982126051278475;Gr8_8475_1;P-A;P;A;
1617;24;R*;8;982126051278475;Gr8_8475_1;P-A;P;A;
1618;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1619;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1620;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1621;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1622;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1623;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1624;24;R*;8;982126051278475;Gr8_8475_1;P-A;P;A;
1625;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1626;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1627;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1628;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1629;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1630;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1631;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1632;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1633;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1634;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1635;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1636;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1637;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1638;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1639;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1640;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1641;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1642;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1643;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1644;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1645;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1646;24;R*;8;982126051278475;Gr8_8475_1;P-A;P;A;
1647;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1648;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1649;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1650;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1651;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1652;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1653;24;R*;8;982126051278475;Gr8_8475_1;P-A;P;A;
1654;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1655;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1656;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1657;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1658;24;R;8;982126051278475;Gr8_8475_1;P-A;P;A;
1659;24;R*;8;982126051278475;Gr8_8475_1;P-A;P;A;
1660;24;R;8;982126051278475;Gr8_8475_1;NP-A;NP;A;
1661;24;R;8;982126051278475;Gr8_8475_1;NP-A;NP;A;
1662;24;R;8;982126051278475;Gr8_8475_1;NP-A;NP;A;
1663;24;R;8;982126051278475;Gr8_8475_1;NP-A;NP;A;
1664;24;R;8;982126051278475;Gr8_8475_1;NP-A;NP;A;
1665;24;TRAN1;8;982126051278475;Gr8_8475_1;;;;
1666;24;O;8;982126051278475;Gr8_8475_1;P-A_I;P;A;I
1667;24;R*;8;982126051278475;Gr8_8475_1;P-A_I;P;A;I
1668;24;R*;8;982126051278475;Gr8_8475_1;P-A_I;P;A;I
1669;24;TRAN2;8;982126051278475;Gr8_8475_1;SIL_4;SIL_4;SIL_4;
1670;24;E;8;982126051278475;Gr8_8475_1;NP-A_D;NP;A;D
1671;24;E;8;982126051278475;Gr8_8475_1;SIL_6;SIL_6;SIL_6;
1672;24;END;8;982126051278475;Gr8_8475_1;NP-NOAS_I;NP;NOAS;I
1673;25;START;8;982126057846186;Gr8_6186_1;;;;
1674;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1675;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1676;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1677;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1678;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1679;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1680;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1681;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1682;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1683;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1684;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1685;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1686;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1687;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1688;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1689;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1690;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1691;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1692;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1693;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1694;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1695;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1696;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1697;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1698;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1699;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1700;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1701;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1702;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1703;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1704;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1705;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1706;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1707;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1708;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1709;25;O;8;982126057846186;Gr8_6186_1;P-A;P;A;
1710;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1711;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1712;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1713;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1714;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1715;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1716;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1717;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1718;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1719;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1720;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1721;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1722;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1723;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1724;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1725;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1726;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1727;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1728;25;O;8;982126057846186;Gr8_6186_1;P-A;P;A;
1729;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1730;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1731;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1732;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1733;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1734;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1735;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1736;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1737;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1738;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1739;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1740;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1741;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1742;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1743;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1744;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1745;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1746;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1747;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1748;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1749;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1750;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1751;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1752;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1753;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1754;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1755;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1756;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1757;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1758;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1759;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1760;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1761;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1762;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1763;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1764;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1765;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1766;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1767;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1768;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1769;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1770;25;R*;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1771;25;R*;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1772;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1773;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1774;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1775;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1776;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1777;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1778;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1779;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1780;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1781;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1782;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1783;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1784;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1785;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1786;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1787;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1788;25;R*;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1789;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1790;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1791;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1792;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1793;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1794;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1795;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1796;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1797;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1798;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1799;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1800;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1801;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1802;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1803;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1804;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1805;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1806;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1807;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1808;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1809;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1810;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1811;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1812;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1813;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1814;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1815;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1816;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1817;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1818;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1819;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1820;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1821;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1822;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1823;25;r;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1824;25;R;8;982126057846186;Gr8_6186_1;NP-A;NP;A;
1825;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1826;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1827;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1828;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1829;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1830;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1831;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1832;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1833;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1834;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1835;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1836;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1837;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1838;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1839;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1840;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1841;25;R*;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1842;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1843;25;O;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1844;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1845;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1846;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1847;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1848;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1849;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1850;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1851;25;E;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1852;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1853;25;TRAN1;8;982126057846186;Gr8_6186_1;SIL;SIL;SIL;
1854;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1855;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1856;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1857;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1858;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1859;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1860;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1861;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1862;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1863;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1864;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1865;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1866;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1867;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1868;25;R*;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1869;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1870;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1871;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1872;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1873;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1874;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1875;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1876;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1877;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1878;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1879;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1880;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1881;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1882;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1883;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1884;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1885;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1886;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1887;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1888;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1889;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1890;25;R;8;982126057846186;Gr8_6186_1;NP-NOAS;NP;NOAS;
1891;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1892;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1893;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1894;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1895;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1896;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1897;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1898;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1899;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1900;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1901;25;R*;8;982126057846186;Gr8_6186_1;P-A;P;A;
1902;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1903;25;R*;8;982126057846186;Gr8_6186_1;P-A;P;A;
1904;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1905;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1906;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1907;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1908;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1909;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1910;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1911;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1912;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1913;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1914;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1915;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1916;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1917;25;R*;8;982126057846186;Gr8_6186_1;P-A;P;A;
1918;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1919;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1920;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1921;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1922;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1923;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1924;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1925;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1926;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1927;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1928;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
1929;25;R;8;982126057846186;Gr8_6186_1;P-A;P;A;
